date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,Latitude,Longitude
2012-01-07,1,0.1,0.0,0.103774761924,1.0,0.0578089597613
2012-01-14,1,0.1,0.0,0.146619038114,1.0,0.0578089597613
2012-01-21,1,0.1,0.0,0.12281127228,1.0,0.0578089597613
2012-01-28,1,0.3,0.0,0.0824933063043,1.0,0.0578089597613
2012-02-04,1,0.1,0.0046403712297,0.0942512159598,1.0,0.0578089597613
2012-02-04,1,0.1,0.0046403712297,0.160076319727,1.0,0.0578089597613
2012-02-11,1,0.1,0.0,0.359533094985,1.0,0.0578089597613
2012-02-18,1,0.1,0.00696055684455,0.347102119683,1.0,0.0578089597613
2012-02-25,1,0.1,0.00696055684455,0.277160530741,1.0,0.0578089597613
2012-03-03,1,0.1,0.0116009280742,0.203678610362,1.0,0.0578089597613
2012-03-03,1,0.1,0.0116009280742,0.189857179214,1.0,0.0578089597613
2012-03-10,1,0.1,0.0116009280742,0.202869427844,1.0,0.0578089597613
2012-03-17,1,0.3,0.0255220417633,0.195532642222,1.0,0.0578089597613
2012-03-24,1,0.1,0.0324825986079,0.201492674796,1.0,0.0578089597613
2012-03-31,1,0.1,0.0278422273782,0.312310095053,1.0,0.0578089597613
2012-04-07,1,0.4,0.0255220417633,0.317563416426,1.0,0.0578089597613
2012-04-14,1,0.6,0.0348027842227,0.392921169418,1.0,0.0578089597613
2012-04-21,1,0.5,0.0232018561485,0.423773939123,1.0,0.0578089597613
2012-04-28,1,0.4,0.0255220417633,0.441814343495,1.0,0.0578089597613
2012-05-05,1,0.4,0.0092807424594,0.426243965568,1.0,0.0578089597613
2012-05-05,1,0.4,0.0092807424594,0.385607313672,1.0,0.0578089597613
2012-05-12,1,0.3,0.00232018561485,0.431796296813,1.0,0.0578089597613
2012-05-19,1,0.1,0.00696055684455,0.476197304818,1.0,0.0578089597613
2012-05-26,1,0.1,0.00696055684455,0.52300367027,1.0,0.0578089597613
2012-06-02,1,0.1,0.0,0.518794412229,1.0,0.0578089597613
2012-06-02,1,0.1,0.0,0.516124264343,1.0,0.0578089597613
2012-06-09,1,0.1,0.0,0.555652982341,1.0,0.0578089597613
2012-06-16,1,0.1,0.0,0.557119754232,1.0,0.0578089597613
2012-06-23,1,0.1,0.0,0.598309728554,1.0,0.0578089597613
2012-06-30,1,0.1,0.0,0.577122178112,1.0,0.0578089597613
2012-07-07,1,0.1,0.0,0.587390774201,1.0,0.0578089597613
2012-07-14,1,0.1,0.0,0.5929137199,1.0,0.0578089597613
2012-07-21,1,0.1,0.0,0.596668775799,1.0,0.0578089597613
2012-07-28,1,0.1,0.0,0.615389007069,1.0,0.0578089597613
2012-08-04,1,0.1,0.0,0.6027977088,1.0,0.0578089597613
2012-08-04,1,0.1,0.0,0.588073272236,1.0,0.0578089597613
2012-08-11,1,0.1,0.0,0.59596278985,1.0,0.0578089597613
2012-08-18,1,0.1,0.0,0.622598268714,1.0,0.0578089597613
2012-08-25,1,0.1,0.0,0.591962842113,1.0,0.0578089597613
2012-09-01,1,0.1,0.0,0.582282260585,1.0,0.0578089597613
2012-09-01,1,0.1,0.0,0.556898329868,1.0,0.0578089597613
2012-09-08,1,0.1,0.0,0.553512021362,1.0,0.0578089597613
2012-09-15,1,0.1,0.0,0.523207119745,1.0,0.0578089597613
2012-09-22,1,0.1,0.0,0.539385681742,1.0,0.0578089597613
2012-09-29,1,0.1,0.0,0.503695228804,1.0,0.0578089597613
2012-10-06,1,0.1,0.0,0.455257159357,1.0,0.0578089597613
2012-10-06,1,0.1,0.0,0.505680816678,1.0,0.0578089597613
2012-10-13,1,0.1,0.0,0.473000971751,1.0,0.0578089597613
2012-10-20,1,0.1,0.0,0.389518866773,1.0,0.0578089597613
2012-10-27,1,0.1,0.0,0.363105368834,1.0,0.0578089597613
2012-11-03,1,0.3,0.00232018561485,0.347783676858,1.0,0.0578089597613
2012-11-03,1,0.3,0.00232018561485,0.332169505358,1.0,0.0578089597613
