"","Latitude","Longitude","year","week","mean_ili","mean_wtemp","mean_wrh"
"1","[30,35]","(-115,-110]",2010,1,1,6.04,40.155612244898
"2","[30,35]","(-115,-110]",2010,2,1,7.03795918367347,37.9357142857143
"3","[30,35]","(-115,-110]",2010,3,1,8.0269387755102,55.7454081632653
"4","[30,35]","(-115,-110]",2010,4,1,5.10163265306122,69.9311224489796
"5","[30,35]","(-115,-110]",2010,5,1,7.43591836734694,66.2295918367347
"6","[30,35]","(-115,-110]",2010,6,1,6.90367346938775,66.8357142857143
"7","[30,35]","(-115,-110]",2010,7,1,9.20530612244898,47.1418367346939
"8","[30,35]","(-115,-110]",2010,8,1,7.63632653061225,54.319387755102
"9","[30,35]","(-115,-110]",2010,9,1,9.52448979591837,52.3540816326531
"10","[30,35]","(-115,-110]",2010,10,1,7.81275720164609,58.5752577319588
"11","[30,35]","(-115,-110]",2010,11,1,11.2220408163265,39.6801020408163
"12","[30,35]","(-115,-110]",2010,12,1,12.1383673469388,30.8561224489796
"13","[30,35]","(-115,-110]",2010,13,1,13.9612244897959,24.5081632653061
"14","[30,35]","(-115,-110]",2010,14,1,12.8263374485597,26.6860824742268
"15","[30,35]","(-115,-110]",2010,15,1,16.0338775510204,23.8612244897959
"16","[30,35]","(-115,-110]",2010,16,1,17.3518367346939,31.9622448979592
"17","[30,35]","(-115,-110]",2010,17,1,16.345306122449,31.265306122449
"18","[30,35]","(-115,-110]",2010,18,1,16.0012244897959,22.9760204081633
"19","[30,35]","(-115,-110]",2010,19,1,18.6355102040816,19.6484693877551
"20","[30,35]","(-115,-110]",2010,20,1,20.654693877551,20.0862244897959
"21","[30,35]","(-115,-110]",2010,21,1,20.354693877551,17.8591836734694
"22","[30,35]","(-115,-110]",2010,22,1,23.6485714285714,16.1867346938776
"23","[30,35]","(-115,-110]",2010,23,1,28.6448979591837,18.9581632653061
"24","[30,35]","(-115,-110]",2010,24,1,23.9942857142857,22.5035714285714
"25","[30,35]","(-115,-110]",2010,25,1,27.3081632653061,11.6637755102041
"26","[30,35]","(-115,-110]",2010,26,1,29.1885714285714,20.1423469387755
"27","[30,35]","(-115,-110]",2010,27,1,28.5954918032787,20.9507692307692
"28","[30,35]","(-115,-110]",2010,28,1,30.1604081632653,31.8612244897959
"29","[30,35]","(-115,-110]",2010,29,1,30.245306122449,36.9892857142857
"30","[30,35]","(-115,-110]",2010,30,1,27.245306122449,50.355612244898
"31","[30,35]","(-115,-110]",2010,31,1,26.5123456790123,51.8010309278351
"32","[30,35]","(-115,-110]",2010,32,1,27.274693877551,39.475
"33","[30,35]","(-115,-110]",2010,33,1,28.6004081632653,38.7392857142857
"34","[30,35]","(-115,-110]",2010,34,1,28.385306122449,43.0622448979592
"35","[30,35]","(-115,-110]",2010,35,1,25.3077551020408,40.1918367346939
"36","[30,35]","(-115,-110]",2010,36,1,26.6897959183673,32.1142857142857
"37","[30,35]","(-115,-110]",2010,37,1,24.770612244898,24.9229591836735
"38","[30,35]","(-115,-110]",2010,38,1,26.0481632653061,32.0015306122449
"39","[30,35]","(-115,-110]",2010,39,1,25.3865306122449,28.1984693877551
"40","[30,35]","(-115,-110]",2010,40,2,21.3235807860262,46.4994475138122
"41","[30,35]","(-115,-110]",2010,41,2,19.7220408163265,32.3642857142857
"42","[30,35]","(-115,-110]",2010,42,2,18.4175510204082,47.9494897959184
"43","[30,35]","(-115,-110]",2010,43,2,14.3987755102041,49.4821428571429
"44","[30,35]","(-115,-110]",2010,44,2,16.8591836734694,31.1270408163265
"45","[30,35]","(-115,-110]",2010,45,2,13.3718367346939,32.7719387755102
"46","[30,35]","(-115,-110]",2010,46,2,10.2020491803279,32.6
"47","[30,35]","(-115,-110]",2010,47,2,9.15551020408163,42.35
"48","[30,35]","(-115,-110]",2010,48,3,4.91877551020408,30.1285714285714
"49","[30,35]","(-115,-110]",2010,49,6,10.6938775510204,29.8591836734694
"50","[30,35]","(-115,-110]",2010,50,5,11.3285714285714,40.4969387755102
"51","[30,35]","(-115,-110]",2010,51,6,10.5448979591837,68.2046153846154
"52","[30,35]","(-115,-110]",2010,52,2,6.75795918367347,63.7647959183673
"53","[30,35]","(-115,-110]",2011,1,3,1.03478260869565,53.4607142857143
"54","[30,35]","(-115,-110]",2011,2,4,5.38422712933754,47.2089005235602
"55","[30,35]","(-115,-110]",2011,3,6,9.61708074534162,41.9744897959184
"56","[30,35]","(-115,-110]",2011,4,6,7.74192546583851,30.9683673469388
"57","[30,35]","(-115,-110]",2011,5,6,3.23975155279503,34.0015306122449
"58","[30,35]","(-115,-110]",2011,6,7,6.52919254658385,30.6132653061225
"59","[30,35]","(-115,-110]",2011,7,7,11.2459627329193,27.1505102040816
"60","[30,35]","(-115,-110]",2011,8,5,7.41055900621118,53.069387755102
"61","[30,35]","(-115,-110]",2011,9,4,9.69968944099379,39.9775510204082
"62","[30,35]","(-115,-110]",2011,10,4,12.8133540372671,26.7897959183673
"63","[30,35]","(-115,-110]",2011,11,2,16.7546583850932,25.5316326530612
"64","[30,35]","(-115,-110]",2011,12,2,12.3518633540373,31.0515306122449
"65","[30,35]","(-115,-110]",2011,13,2,15.8475155279503,30.230612244898
"66","[30,35]","(-115,-110]",2011,14,2,17.6520249221184,24.6466666666667
"67","[30,35]","(-115,-110]",2011,15,2,12.5301242236025,33.5719387755102
"68","[30,35]","(-115,-110]",2011,16,2,20.3596273291925,22.5474489795918
"69","[30,35]","(-115,-110]",2011,17,2,18.7931677018634,21.6520408163265
"70","[30,35]","(-115,-110]",2011,18,2,18.3248447204969,12.2147959183673
"71","[30,35]","(-115,-110]",2011,19,2,19.4795031055901,22.6602040816327
"72","[30,35]","(-115,-110]",2011,20,2,18.5416149068323,27.9642857142857
"73","[30,35]","(-115,-110]",2011,21,2,21.9332298136646,19.3734693877551
"74","[30,35]","(-115,-110]",2011,22,2,23.1065217391304,15.2525510204082
"75","[30,35]","(-115,-110]",2011,23,2,24.6773291925466,12.6642857142857
"76","[30,35]","(-115,-110]",2011,24,2,27.0645962732919,13.0683673469388
"77","[30,35]","(-115,-110]",2011,25,2,28.4267912772586,14.5605128205128
"78","[30,35]","(-115,-110]",2011,26,2,30.8915887850467,15.6912820512821
"79","[30,35]","(-115,-110]",2011,27,2,29.517445482866,35.1407216494845
"80","[30,35]","(-115,-110]",2011,28,2,27.2096273291925,33.6622448979592
"81","[30,35]","(-115,-110]",2011,29,2,29.5065217391304,29.7331632653061
"82","[30,35]","(-115,-110]",2011,30,2,28.6450310559006,39.5525510204082
"83","[30,35]","(-115,-110]",2011,31,2,29.2729813664596,39.7683673469388
"84","[30,35]","(-115,-110]",2011,32,2,28.9503105590062,35.0005102040816
"85","[30,35]","(-115,-110]",2011,33,2,29.0031055900621,40.105612244898
"86","[30,35]","(-115,-110]",2011,34,2,30.1391304347826,32.119387755102
"87","[30,35]","(-115,-110]",2011,35,2,30.2406832298137,30.390306122449
"88","[30,35]","(-115,-110]",2011,36,2,28.1841614906832,34.1290816326531
"89","[30,35]","(-115,-110]",2011,37,2,22.8021806853583,51.4589743589744
"90","[30,35]","(-115,-110]",2011,38,2,24.6993788819876,28.9045918367347
"91","[30,35]","(-115,-110]",2011,39,2,25.0401869158879,25.7261538461538
"92","[30,35]","(-115,-110]",2011,40,2,19.5362745098039,44.4038043478261
"93","[30,35]","(-115,-110]",2011,41,2,17.6925465838509,29.725
"94","[30,35]","(-115,-110]",2011,42,2,21.0465838509317,23.0091836734694
"95","[30,35]","(-115,-110]",2011,43,2,18.05875,33.239175257732
"96","[30,35]","(-115,-110]",2011,44,2,15.1850931677019,25.4454081632653
"97","[30,35]","(-115,-110]",2011,45,2,8.78167701863354,52.5576530612245
"98","[30,35]","(-115,-110]",2011,46,2,11.4686335403727,56.5275510204082
"99","[30,35]","(-115,-110]",2011,47,2,11.4844720496894,51.7948979591837
"100","[30,35]","(-115,-110]",2011,48,2,9.83875,39.0134020618557
"101","[30,35]","(-115,-110]",2011,49,2,2.43944099378882,56.9790816326531
"102","[30,35]","(-115,-110]",2011,50,2,5.87757009345794,64.3764102564103
"103","[30,35]","(-115,-110]",2011,51,2,5.74548286604361,65.1764102564103
"104","[30,35]","(-115,-110]",2011,52,2,5.62111801242236,41.1642857142857
"105","[30,35]","(-115,-110]",2012,1,2,9.75686274509804,35.2761904761905
"106","[30,35]","(-115,-110]",2012,2,2,6.6109243697479,33.8861471861472
"107","[30,35]","(-115,-110]",2012,3,2,8.43267605633803,45.0868995633188
"108","[30,35]","(-115,-110]",2012,4,2,8.30476190476191,41.1220779220779
"109","[30,35]","(-115,-110]",2012,5,3,8.50338028169014,34.2899563318777
"110","[30,35]","(-115,-110]",2012,6,2,9.92100840336134,36.5818181818182
"111","[30,35]","(-115,-110]",2012,7,4,8.0187675070028,50.5367965367965
"112","[30,35]","(-115,-110]",2012,8,4,10.0182072829132,32.0060606060606
"113","[30,35]","(-115,-110]",2012,9,3,9.10812324929972,31.8683982683983
"114","[30,35]","(-115,-110]",2012,10,3,11.0305322128852,26.5285714285714
"115","[30,35]","(-115,-110]",2012,11,3,14.1862745098039,18.6177489177489
"116","[30,35]","(-115,-110]",2012,12,3,10.4391549295775,43.9818181818182
"117","[30,35]","(-115,-110]",2012,13,3,16.6647058823529,25.6406926406926
"118","[30,35]","(-115,-110]",2012,14,3,15.0845505617978,19.6395652173913
"119","[30,35]","(-115,-110]",2012,15,3,16.3776836158192,23.5377192982456
"120","[30,35]","(-115,-110]",2012,16,2,18.0564606741573,26.1486956521739
"121","[30,35]","(-115,-110]",2012,17,2,21.8005649717514,22.4776315789474
"122","[30,35]","(-115,-110]",2012,18,2,21.5535014005602,20.0264069264069
"123","[30,35]","(-115,-110]",2012,19,2,21.3773109243697,18.7891774891775
"124","[30,35]","(-115,-110]",2012,20,2,25.359943977591,13.2961038961039
"125","[30,35]","(-115,-110]",2012,21,2,25.4322128851541,15.4779220779221
"126","[30,35]","(-115,-110]",2012,22,2,24.2297752808989,11.4873913043478
"127","[30,35]","(-115,-110]",2012,23,2,26.6168067226891,13.1294372294372
"128","[30,35]","(-115,-110]",2012,24,2,27.3683473389356,13.0294372294372
"129","[30,35]","(-115,-110]",2012,25,2,29.9380952380952,12.45670995671
"130","[30,35]","(-115,-110]",2012,26,2,30.6656338028169,23.4026200873362
"131","[30,35]","(-115,-110]",2012,27,2,28.3311797752809,32.4491304347826
"132","[30,35]","(-115,-110]",2012,28,2,29.2611267605634,37.3493449781659
"133","[30,35]","(-115,-110]",2012,29,2,27.4022408963585,39.4917748917749
"134","[30,35]","(-115,-110]",2012,30,2,28.0434173669468,42.2619047619048
"135","[30,35]","(-115,-110]",2012,31,2,27.0868347338936,46.6658008658009
"136","[30,35]","(-115,-110]",2012,32,2,30.5910364145658,32.3437229437229
"137","[30,35]","(-115,-110]",2012,33,2,28.8089635854342,40.2290043290043
"138","[30,35]","(-115,-110]",2012,34,2,26.2487394957983,55.7883116883117
"139","[30,35]","(-115,-110]",2012,35,2,27.9613445378151,39.7593073593074
"140","[30,35]","(-115,-110]",2012,36,2,26.3828651685393,50.1473913043478
"141","[30,35]","(-115,-110]",2012,37,2,23.2806722689076,50.3831168831169
"142","[30,35]","(-115,-110]",2012,38,2,24.8145658263305,25.7727272727273
"143","[30,35]","(-115,-110]",2012,39,2,23.8296918767507,29.7419913419913
"144","[30,35]","(-115,-110]",2012,40,2,23.4340057636888,21.9627802690583
"145","[30,35]","(-115,-110]",2012,41,2,19.3901960784314,35.5865800865801
"146","[30,35]","(-115,-110]",2012,42,2,19.4578651685393,29.33
"147","[30,35]","(-115,-110]",2012,43,2,16.793837535014,30.0766233766234
"148","[30,35]","(-115,-110]",2012,44,2,16.2985994397759,22.9991341991342
"149","[30,35]","(-115,-110]",2012,45,2,15.8282913165266,31.552380952381
"150","[30,35]","(-115,-110]",2012,46,2,9.96862745098039,29.6099567099567
"151","[30,35]","(-115,-110]",2012,47,2,13.1927170868347,38.252380952381
"152","[30,35]","(-115,-110]",2012,48,2,12.451404494382,37.3804347826087
"153","[30,35]","(-115,-110]",2012,49,2,12.0030898876404,42.32
"154","[30,35]","(-115,-110]",2012,50,3,7.2247191011236,43.2404347826087
"155","[30,35]","(-115,-110]",2012,51,4,5.12100840336134,58.7229437229437
"156","[30,35]","(-115,-110]",2012,52,7,4.37058823529412,52.1372294372294
"157","[30,35]","(-115,-110]",2013,1,7,2.99611940298507,44.1666666666667
"158","[30,35]","(-115,-110]",2013,2,7,2.49074626865672,39.8305555555556
"159","[30,35]","(-115,-110]",2013,3,10,4.94011976047904,31.0525581395349
"160","[30,35]","(-115,-110]",2013,4,11,11.0318452380952,56.8906542056075
"161","[30,35]","(-115,-110]",2013,5,9,7.53571428571429,52.1193548387097
"162","[30,35]","(-115,-110]",2013,6,8,7.91826347305389,51.3990654205607
"163","[30,35]","(-115,-110]",2013,7,7,7.47827380952381,36.847465437788
"164","[30,35]","(-115,-110]",2013,8,5,5.78630952380952,45.4990740740741
"165","[30,35]","(-115,-110]",2013,9,5,10.1574404761905,26.7018433179724
"166","[30,35]","(-115,-110]",2013,10,3,10.9866071428571,44.7212962962963
"167","[30,35]","(-115,-110]",2013,11,3,16.9818452380952,25.8797235023041
"168","[30,35]","(-115,-110]",2013,12,2,15.089880952381,21.763133640553
"169","[30,35]","(-115,-110]",2013,13,2,17.6005952380952,21.2147465437788
"170","[30,35]","(-115,-110]",2013,14,2,18.322619047619,23.5041474654378
"171","[30,35]","(-115,-110]",2013,15,2,15.9625,28.0810185185185
"172","[30,35]","(-115,-110]",2013,16,2,16.2668656716418,18.4138888888889
"173","[30,35]","(-115,-110]",2013,17,2,20.7309309309309,14.9836448598131
"174","[30,35]","(-115,-110]",2013,18,2,21.7149700598802,13.7651162790698
"175","[30,35]","(-115,-110]",2013,19,2,20.5824404761905,26.9801843317972
"176","[30,35]","(-115,-110]",2013,20,2,24.3297619047619,17.4700460829493
"177","[30,35]","(-115,-110]",2013,21,2,24.2886904761905,12.8064516129032
"178","[30,35]","(-115,-110]",2013,22,2,26.3321428571429,17.9391705069124
"179","[30,35]","(-115,-110]",2013,23,2,29.483630952381,11.8451612903226
"180","[30,35]","(-115,-110]",2013,24,2,29.8517857142857,15.2221198156682
"181","[30,35]","(-115,-110]",2013,25,2,28.4309523809524,10.7036866359447
"182","[30,35]","(-115,-110]",2013,26,2,31.4863095238095,16.1414746543779
"183","[30,35]","(-115,-110]",2013,27,2,30.9404761904762,30.8175115207373
"184","[30,35]","(-115,-110]",2013,28,2,29.122619047619,41.6576036866359
"185","[30,35]","(-115,-110]",2013,29,2,27.1937313432836,51.3106481481481
"186","[30,35]","(-115,-110]",2013,30,2,28.1380239520958,46.7786046511628
"187","[30,35]","(-115,-110]",2013,31,2,29.1413897280967,33.9943396226415
"188","[30,35]","(-115,-110]",2013,32,2,26.9662686567164,34.1939814814815
"189","[30,35]","(-115,-110]",2013,33,2,29.8985119047619,29.1124423963134
"190","[30,35]","(-115,-110]",2013,34,2,26.9486567164179,46.5986111111111
"191","[30,35]","(-115,-110]",2013,35,2,26.721130952381,53.8672811059908
"192","[30,35]","(-115,-110]",2013,36,2,26.8784431137725,47.6846511627907
"193","[30,35]","(-115,-110]",2013,37,2,24.6901785714286,52.1188940092166
"194","[30,35]","(-115,-110]",2013,38,2,25.503869047619,32.1336405529954
"195","[30,35]","(-115,-110]",2013,39,2,20.9860119047619,24.9963133640553
"196","[30,35]","(-115,-110]",2013,40,2,19.6725373134328,22.9578703703704
"197","[30,35]","(-115,-110]",2013,41,2,17.1251497005988,35.0641860465116
"198","[30,35]","(-115,-110]",2013,42,2,15.4814925373134,24.4717592592593
"199","[30,35]","(-115,-110]",2013,43,2,18.2345238095238,25.147465437788
"200","[30,35]","(-115,-110]",2013,44,2,14.0053571428571,34.8502304147465
"201","[30,35]","(-115,-110]",2013,45,2,13.8657738095238,30.6557603686636
"202","[30,35]","(-115,-110]",2013,46,2,15.3261904761905,42.7516129032258
"203","[30,35]","(-115,-110]",2013,47,2,10.3708333333333,67.758064516129
"204","[30,35]","(-115,-110]",2013,48,2,9.42470238095238,55.8829493087558
"205","[30,35]","(-115,-110]",2013,49,2,5.30565476190476,51.5027649769585
"206","[30,35]","(-115,-110]",2013,50,2,6.09402985074627,40.3115740740741
"207","[30,35]","(-115,-110]",2013,51,3,8.15208333333333,53.2838709677419
"208","[30,35]","(-115,-110]",2013,52,4,7.46994047619048,38.5626728110599
"209","[30,35]","(-115,-110]",2014,1,4,7.57575757575758,33.9635467980296
"210","[30,35]","(-115,-110]",2014,2,4,7.86580086580087,34.9251231527094
"211","[30,35]","(-115,-110]",2014,3,6,9.4008658008658,27.1137931034483
"212","[30,35]","(-115,-110]",2014,4,7,10.4969696969697,29.2852216748768
"213","[30,35]","(-115,-110]",2014,5,7,8.83506493506493,39.3458128078818
"214","[30,35]","(-115,-110]",2014,6,6,9.60735930735931,47.1832512315271
"215","[30,35]","(-115,-110]",2014,7,5,14.6077922077922,25.0738916256158
"216","[30,35]","(-115,-110]",2014,8,4,13.0660869565217,21.6762376237624
"217","[30,35]","(-115,-110]",2014,9,4,13.2441558441558,51.4093596059113
"218","[30,35]","(-115,-110]",2014,10,3,14.2359307359307,34.1837438423645
"219","[30,35]","(-115,-110]",2014,11,3,14.6627705627706,22.884236453202
"220","[30,35]","(-115,-110]",2014,12,2,15.0995670995671,19.143842364532
"221","[30,35]","(-115,-110]",2014,13,2,15.2095238095238,25.7453201970443
"222","[30,35]","(-115,-110]",2014,14,2,13.9952380952381,24.8576354679803
"223","[30,35]","(-115,-110]",2014,15,2,19.6761904761905,13.5152709359606
"224","[30,35]","(-115,-110]",2014,16,2,19.9982683982684,25.4019704433498
"225","[30,35]","(-115,-110]",2014,17,2,17.534632034632,21.3374384236453
"226","[30,35]","(-115,-110]",2014,18,2,21.1822510822511,12.7251231527094
"227","[30,35]","(-115,-110]",2014,19,2,17.9703056768559,22.8258706467662
"228","[30,35]","(-115,-110]",2014,20,2,24.052380952381,10.3709359605911
"229","[30,35]","(-115,-110]",2014,21,2,22.5186147186147,21.5
"230","[30,35]","(-115,-110]",2014,22,2,28.1839826839827,14.943842364532
"231","[30,35]","(-115,-110]",2014,23,2,28.2718614718615,9.74723618090452
"232","[30,35]","(-115,-110]",2014,24,2,28.5242424242424,14.1756345177665
"233","[30,35]","(-115,-110]",2014,25,2,28.3844155844156,15.334693877551
"234","[30,35]","(-115,-110]",2014,26,2,29.9350649350649,17.6765306122449
"235","[30,35]","(-115,-110]",2014,27,2,28.6077922077922,38.2979591836735
"236","[30,35]","(-115,-110]",2014,28,2,28.115652173913,43.8892307692308
"237","[30,35]","(-115,-110]",2014,29,2,29.3891774891775,26.3777227722772
"238","[30,35]","(-115,-110]",2014,30,2,30.3805194805195,34.8497536945813
"239","[30,35]","(-115,-110]",2014,31,2,27.6217391304348,44.3405940594059
"240","[30,35]","(-115,-110]",2014,32,2,28.3220779220779,32.1753694581281
"241","[30,35]","(-115,-110]",2014,33,2,26.7437229437229,51.6985221674877
"242","[30,35]","(-115,-110]",2014,34,2,24.7735930735931,49.9206896551724
"243","[30,35]","(-115,-110]",2014,35,2,27.795670995671,30.8591133004926
"244","[30,35]","(-115,-110]",2014,36,2,26.24329004329,48.0231527093596
"245","[30,35]","(-115,-110]",2014,37,2,26.0030303030303,43.0285714285714
"246","[30,35]","(-115,-110]",2014,38,2,25.047619047619,53.4995073891626
"247","[30,35]","(-115,-110]",2014,39,2,23.3676855895197,45.8945273631841
"248","[30,35]","(-115,-110]",2014,40,2,20.9147186147186,31.2453201970443
"249","[30,35]","(-115,-110]",2014,41,2,19.6735930735931,48.5857142857143
"250","[30,35]","(-115,-110]",2014,42,2,19.8467532467532,40.8162561576355
"251","[30,35]","(-115,-110]",2014,43,2,19.9807860262009,41.5935323383085
"252","[30,35]","(-115,-110]",2014,44,2,16.4779220779221,38.4522167487685
"253","[30,35]","(-115,-110]",2014,45,2,15.7194805194805,32.4290640394089
"254","[30,35]","(-115,-110]",2014,46,2,12.2255411255411,44.0187192118227
"255","[30,35]","(-115,-110]",2014,47,2,9.06580086580087,27.3990147783251
"256","[30,35]","(-115,-110]",2014,48,3,11.7341991341991,29.1655172413793
"257","[30,35]","(-115,-110]",2014,49,3,12.2965367965368,70.0709359605911
"258","[30,35]","(-115,-110]",2014,50,3,9.79650655021834,64.1950738916256
"259","[30,35]","(-115,-110]",2014,51,3,7.66709956709957,66.156157635468
"260","[30,35]","(-115,-110]",2014,52,5,4.17922077922078,39.464039408867
"261","[30,35]","(-110,-105]",2010,1,1,-1.20892018779343,58.1054878048781
"262","[30,35]","(-110,-105]",2010,2,1,-1.06175115207373,49.1809523809524
"263","[30,35]","(-110,-105]",2010,3,1,2.98986175115207,52.7595238095238
"264","[30,35]","(-110,-105]",2010,4,1,1.02672811059908,60.0309523809524
"265","[30,35]","(-110,-105]",2010,5,1,-0.476497695852535,76.3806060606061
"266","[30,35]","(-110,-105]",2010,6,1,0.835483870967742,74.2210843373494
"267","[30,35]","(-110,-105]",2010,7,1,1.18018433179724,56.4053571428571
"268","[30,35]","(-110,-105]",2010,8,1,2.01751152073733,59.6011976047904
"269","[30,35]","(-110,-105]",2010,9,1,3.84193548387097,57.0305389221557
"270","[30,35]","(-110,-105]",2010,10,1,5.82119815668203,52.4377245508982
"271","[30,35]","(-110,-105]",2010,11,1,5.65806451612903,48.7059523809524
"272","[30,35]","(-110,-105]",2010,12,1,4.98940092165899,44.7196428571429
"273","[30,35]","(-110,-105]",2010,13,1,10.5433179723502,26.9071428571429
"274","[30,35]","(-110,-105]",2010,14,1,9.65207373271889,23.1964285714286
"275","[30,35]","(-110,-105]",2010,15,1,13.6013824884793,34.4208333333333
"276","[30,35]","(-110,-105]",2010,16,1,12.7193548387097,58.6915662650602
"277","[30,35]","(-110,-105]",2010,17,1,12.7516129032258,34.1422619047619
"278","[30,35]","(-110,-105]",2010,18,1,11.9046082949309,30.6053571428571
"279","[30,35]","(-110,-105]",2010,19,1,15.1728110599078,23.7291666666667
"280","[30,35]","(-110,-105]",2010,20,1,15.7027649769585,41.0614457831325
"281","[30,35]","(-110,-105]",2010,21,1,19.7460829493088,27.0291666666667
"282","[30,35]","(-110,-105]",2010,22,1,21.184331797235,29.1964285714286
"283","[30,35]","(-110,-105]",2010,23,1,25.82,27.0325301204819
"284","[30,35]","(-110,-105]",2010,24,1,22.1990783410138,28.6345238095238
"285","[30,35]","(-110,-105]",2010,25,1,24.7777777777778,26.4658682634731
"286","[30,35]","(-110,-105]",2010,26,1,21.9755760368664,45.7535714285714
"287","[30,35]","(-110,-105]",2010,27,1,22.1486111111111,49.7204819277108
"288","[30,35]","(-110,-105]",2010,28,1,23.7222222222222,52.0808383233533
"289","[30,35]","(-110,-105]",2010,29,1,24.9884259259259,45.2778443113772
"290","[30,35]","(-110,-105]",2010,30,1,21.3423963133641,66.2142857142857
"291","[30,35]","(-110,-105]",2010,31,1,23.0308755760369,56.3678571428571
"292","[30,35]","(-110,-105]",2010,32,1,23.5184331797235,47.6321428571429
"293","[30,35]","(-110,-105]",2010,33,1,23.7124423963134,48.5785714285714
"294","[30,35]","(-110,-105]",2010,34,1,22.0244239631336,47.4327380952381
"295","[30,35]","(-110,-105]",2010,35,1,21.5483870967742,45.1755952380952
"296","[30,35]","(-110,-105]",2010,36,1,21.5387096774194,39.8535714285714
"297","[30,35]","(-110,-105]",2010,37,1,20.8308755760369,36.072619047619
"298","[30,35]","(-110,-105]",2010,38,1,20.4516129032258,54.4619047619048
"299","[30,35]","(-110,-105]",2010,39,1,19.4276995305164,43.5865853658537
"300","[30,35]","(-110,-105]",2010,40,2,17.2585253456221,51.175
"301","[30,35]","(-110,-105]",2010,41,2,14.3603686635945,40.3839285714286
"302","[30,35]","(-110,-105]",2010,42,2,14.1820276497696,44.1613095238095
"303","[30,35]","(-110,-105]",2010,43,2,10.249537037037,47.1796407185629
"304","[30,35]","(-110,-105]",2010,44,3,10.8359447004608,38.3815476190476
"305","[30,35]","(-110,-105]",2010,45,2,8.68387096774194,34.8017857142857
"306","[30,35]","(-110,-105]",2010,46,3,4.0087962962963,42.6251497005988
"307","[30,35]","(-110,-105]",2010,47,3,6.10460829493088,31.5678571428571
"308","[30,35]","(-110,-105]",2010,48,3,0.223502304147465,34.427380952381
"309","[30,35]","(-110,-105]",2010,49,2,4.536866359447,38.0821428571429
"310","[30,35]","(-110,-105]",2010,50,3,5.96958525345622,38.4916666666667
"311","[30,35]","(-110,-105]",2010,51,4,5.52534562211982,64.6107142857143
"312","[30,35]","(-110,-105]",2010,52,5,2.53225806451613,60.8345238095238
"313","[30,35]","(-110,-105]",2011,1,4,-3.82571428571429,42.4508571428571
"314","[30,35]","(-110,-105]",2011,2,4,-1.48938906752412,48.5695906432749
"315","[30,35]","(-110,-105]",2011,3,6,3.67179487179487,42.953488372093
"316","[30,35]","(-110,-105]",2011,4,10,0.730476190476191,39.8274285714286
"317","[30,35]","(-110,-105]",2011,5,11,-5.79460317460317,55.5222857142857
"318","[30,35]","(-110,-105]",2011,6,9,-3.6247619047619,53.4702857142857
"319","[30,35]","(-110,-105]",2011,7,11,6.89714285714286,28.7857142857143
"320","[30,35]","(-110,-105]",2011,8,10,6.36974522292994,35.285632183908
"321","[30,35]","(-110,-105]",2011,9,9,7.54285714285714,23.6931428571429
"322","[30,35]","(-110,-105]",2011,10,6,6.42571428571429,33.18
"323","[30,35]","(-110,-105]",2011,11,5,11.6726984126984,23.9754285714286
"324","[30,35]","(-110,-105]",2011,12,3,10.8936507936508,21.5462857142857
"325","[30,35]","(-110,-105]",2011,13,3,11.4892063492063,26.8211428571429
"326","[30,35]","(-110,-105]",2011,14,2,14.0726984126984,21.4914285714286
"327","[30,35]","(-110,-105]",2011,15,2,11.2085714285714,20.2862857142857
"328","[30,35]","(-110,-105]",2011,16,2,16.1949206349206,18.2217142857143
"329","[30,35]","(-110,-105]",2011,17,2,13.1666666666667,24.9582857142857
"330","[30,35]","(-110,-105]",2011,18,2,11.1698412698413,24.5245714285714
"331","[30,35]","(-110,-105]",2011,19,2,16.595873015873,18.1788571428571
"332","[30,35]","(-110,-105]",2011,20,2,15.0536507936508,28.2125714285714
"333","[30,35]","(-110,-105]",2011,21,2,18.0028571428571,20.3377142857143
"334","[30,35]","(-110,-105]",2011,22,2,22.2911111111111,18.9371428571429
"335","[30,35]","(-110,-105]",2011,23,2,22.5286624203822,17.966091954023
"336","[30,35]","(-110,-105]",2011,24,2,23.7447284345048,12.6393063583815
"337","[30,35]","(-110,-105]",2011,25,2,23.8647619047619,16.484
"338","[30,35]","(-110,-105]",2011,26,2,26.5557324840764,19.4540229885057
"339","[30,35]","(-110,-105]",2011,27,2,25.3371428571429,29.0005714285714
"340","[30,35]","(-110,-105]",2011,28,2,24.4187301587302,37.6834285714286
"341","[30,35]","(-110,-105]",2011,29,2,25.7034920634921,34.3771428571429
"342","[30,35]","(-110,-105]",2011,30,2,24.2749206349206,43.6971428571429
"343","[30,35]","(-110,-105]",2011,31,2,23.632268370607,46.0595375722543
"344","[30,35]","(-110,-105]",2011,32,2,25.0314285714286,33.2645714285714
"345","[30,35]","(-110,-105]",2011,33,2,23.5851612903226,45.7882352941176
"346","[30,35]","(-110,-105]",2011,34,2,23.9701587301587,44.0651428571429
"347","[30,35]","(-110,-105]",2011,35,2,24.5488888888889,35.2737142857143
"348","[30,35]","(-110,-105]",2011,36,2,19.2926984126984,46.2514285714286
"349","[30,35]","(-110,-105]",2011,37,2,17.1231746031746,56.392
"350","[30,35]","(-110,-105]",2011,38,2,17.5643312101911,41.6936781609195
"351","[30,35]","(-110,-105]",2011,39,2,19.1076923076923,27.4860465116279
