,Unnamed: 0,STATE,YEAR,MONTH,WEEK,week_TEMP,week_MAX,week_MIN,week_PRCP,week_STP,mavg_4weeks_TEMP,mavg_4weeks_MAX,mavg_4weeks_MIN,mavg_4weeks_PRCP,diff_week_TEMP,percent_diff,statename,ili_activity_label,ili_activity_group,weekend,Latitude,Longitude,total_specimens,percent_positive,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v
0,1,AK,2010,10,40,4.46678403756,8.08742655699,1.52385428907,3.32844827586,988.501333333,2.78973597854,6.25996783016,-0.197538339276,2.53061913791,0.272750624671,6.50330118574,Alaska,Level 1,Minimal,2010-10-09,61.370716,-152.404419,40,0.0,0,0,0,0,0,0,0
1,2,AK,2010,10,41,1.49871194379,4.7593676815,-1.32423887588,1.90577617329,994.250582363,2.00346415927,5.33845417237,-0.825613872474,2.27810135206,-2.96807209376,-66.4476291848,Alaska,Level 1,Minimal,2010-10-16,61.370716,-152.404419,38,0.0,0,0,0,0,0,0,0
2,3,AK,2010,10,42,0.999414519906,4.18758782201,-1.74836065574,2.75067484663,991.763410596,0.736494925839,3.89187150572,-1.9828788146,2.13756071167,-0.499297423888,-33.3151027424,Alaska,Level 1,Minimal,2010-10-23,61.370716,-152.404419,21,0.0,0,0,0,0,0,0,0
3,4,AK,2010,10,43,1.04894613583,4.31943462898,-1.75371024735,1.12750611247,990.355024712,0.0333845628415,3.10407876568,-2.71206499727,2.34013649213,0.0495316159251,4.95606326889,Alaska,Level 1,Minimal,2010-10-30,61.370716,-152.404419,37,0.0,0,0,0,0,0,0,0
4,5,AK,2010,10,44,-0.601092896175,2.30109589041,-3.10520547945,2.76628571429,976.572762646,-0.944133001561,1.96573057633,-3.64404063828,2.08702211503,-1.65003903201,-157.30445784,Alaska,Level 1,Minimal,2010-11-06,61.370716,-152.404419,32,0.0,0,0,0,0,0,0,0
5,6,AK,2010,11,44,-1.3137295082,1.60819672131,-4.24098360656,2.71607929515,984.122285714,-2.36717164325,0.508116936673,-5.13125785956,2.15861696328,-0.712636612022,118.556818182,Alaska,Level 1,Minimal,2010-11-06,61.370716,-152.404419,32,0.0,0,0,0,0,0,0,0
6,7,AK,2010,11,45,-2.9106557377,-0.36580493537,-5.47626321974,1.73821733822,990.497564935,-2.59447453162,0.244257283319,-5.38617714697,1.98265903165,-1.59692622951,121.556699423,Alaska,Level 1,Minimal,2010-11-13,61.370716,-152.404419,45,4.44,0,0,1,0,0,1,0
7,8,AK,2010,11,46,-4.64320843091,-1.51101992966,-7.70257913247,1.41388550548,1007.93392857,-4.04765134997,-1.13587071474,-6.88390821901,1.56194400238,-1.73255269321,59.5244800257,Alaska,Level 1,Minimal,2010-11-20,61.370716,-152.404419,32,0.0,0,0,0,0,0,0,0
8,9,AK,2010,11,47,-1.51030444965,1.245657277,-4.12488262911,2.06245398773,1002.94195122,-6.17213905489,-2.97106557144,-9.19992471861,1.29308230852,3.13290398126,-67.4728267722,Alaska,Level 1,Minimal,2010-11-27,61.370716,-152.404419,29,0.0,0,0,0,0,0,0,0
9,10,AK,2010,11,48,-7.12643678161,-3.91231527094,-10.2319078947,1.03321917808,999.706164384,-7.29682932699,-4.0219784294,-10.3401917002,1.19852870724,-5.61613233196,371.85431939,Alaska,Level 1,Minimal,2010-12-04,61.370716,-152.404419,36,0.0,0,0,0,0,0,0,0
10,11,AK,2010,12,48,-11.4086065574,-7.70658436214,-14.7403292181,0.662770562771,1004.31942857,-10.0703975808,-6.62523547165,-13.2746987424,0.817430361819,-4.28216977577,60.0885113696,Alaska,Level 1,Minimal,2010-12-04,61.370716,-152.404419,36,0.0,0,0,0,0,0,0,0
11,12,AK,2010,12,49,-9.14196951934,-5.7146713615,-12.2636470588,1.03567110036,1002.98251634,-11.4644074892,-7.90776986146,-14.7597937027,0.607226057495,2.26663703803,-19.8677816316,Alaska,Level 1,Minimal,2010-12-11,61.370716,-152.404419,37,5.41,0,0,1,0,0,1,0
12,13,AK,2010,12,50,-12.6045774648,-9.16737089202,-15.8629107981,0.538060606061,1001.30957792,-12.304186601,-8.88474141799,-15.5139466923,0.563339986145,-3.46260794545,37.8759515454,Alaska,Level 1,Minimal,2010-12-18,61.370716,-152.404419,30,3.33,0,0,1,0,0,0,0
13,14,AK,2010,12,51,-12.7024764151,-9.04245283019,-16.1722877358,0.192401960784,1004.56677578,-11.9674545517,-8.75875952802,-15.2341919524,0.837030906706,-0.0978989503056,0.776693630382,Alaska,Level 1,Minimal,2010-12-25,61.370716,-152.404419,30,10.0,0,0,3,0,0,0,0
14,15,AK,2010,12,52,-14.7677230047,-11.6144705882,-17.7569411765,0.487226277372,994.202446982,-9.70763731009,-6.57400548647,-12.9495390192,1.18505495905,-2.0652465896,16.2586138491,Alaska,Level 1,Minimal,2011-01-01,61.370716,-152.404419,53,11.32,0,0,6,0,0,0,0
15,16,AK,2011,1,1,-3.56530849825,-0.428354725788,-6.72429906542,1.93015681544,990.287791741,-8.47074947605,-5.1906399048,-11.7022782488,1.31177981078,4.22973282406,-54.261839664,Alaska,Level 1,Minimal,2011-01-08,61.370716,-152.404419,52,21.15,4,0,3,1,0,3,0
16,17,AK,2011,1,2,-8.02206736353,-4.38548199768,-11.2131242741,0.25041322314,1020.99318996,-8.96568833246,-5.497878285,-12.189871224,1.22533418467,-4.45675886528,125.003456712,Alaska,Level 2,Minimal,2011-01-15,61.370716,-152.404419,67,38.81,12,0,13,1,0,0,0
17,18,AK,2011,1,3,-14.5005807201,-10.7379790941,-17.7270615563,0.936114421931,1000.49443447,-9.20783004259,-5.83008499651,-12.3087964576,0.828299182493,-6.47851335656,80.7586506443,Alaska,Level 3,Minimal,2011-01-22,61.370716,-152.404419,136,42.65,12,0,41,0,0,5,0
18,19,AK,2011,1,4,-9.77479674797,-6.43969732247,-13.095,1.78465227818,990.874383302,-8.49189653504,-5.24206480259,-11.5889503484,1.41059061355,4.72578397213,-32.59030837,Alaska,Level 2,Minimal,2011-01-29,61.370716,-152.404419,206,42.23,24,0,59,0,0,4,0
19,20,AK,2011,1,5,-4.53387533875,-1.75718157182,-7.2,0.342016806723,1002.91932367,-6.71157693641,-3.44880984281,-9.84991751749,1.44678303555,5.24092140921,-53.6166791428,Alaska,Level 5,Low,2011-02-05,61.370716,-152.404419,135,45.19,35,0,25,1,0,0,0
20,21,AK,2011,2,5,-5.15833333333,-2.033401222,-8.3337398374,2.57957894737,993.946394984,-7.44002559575,-3.93725571009,-10.6986646071,1.21407919862,-0.62445799458,13.7731619845,Alaska,Level 5,Low,2011-02-05,61.370716,-152.404419,135,45.19,35,0,25,1,0,0,0
21,22,AK,2011,2,6,-7.37930232558,-3.56495925495,-10.7709302326,1.08088410992,1007.05197133,-8.29897836385,-4.19662310784,-12.0549654201,1.34434701141,-2.22096899225,43.0559416914,Alaska,Level 3,Minimal,2011-02-12,61.370716,-152.404419,157,37.58,15,0,42,1,0,1,0
22,23,AK,2011,2,7,-12.6885913853,-8.39348079162,-16.4899883586,0.853836930456,998.271863799,-9.8063379653,-5.31272932408,-13.728323939,0.785225755231,-5.30928905975,71.948387876,Alaska,Level 6,Moderate,2011-02-19,61.370716,-152.404419,236,45.34,41,0,60,4,0,2,0
23,24,AK,2011,2,8,-7.96968641115,-2.79465116279,-12.625203252,0.863088057901,1012.7912656,-10.6611566928,-6.01171354293,-14.7486260041,0.546280447917,4.71890497418,-37.1901405828,Alaska,Level 6,Moderate,2011-02-26,61.370716,-152.404419,226,44.25,39,0,56,2,0,3,0
24,25,AK,2011,2,9,-11.1877717391,-6.49782608696,-15.027173913,0.343093922652,1017.92666667,-9.55361165025,-4.69653047953,-13.8430097556,0.421309999246,-3.21808532798,40.379070919,Alaska,Level 10,High,2011-03-05,61.370716,-152.404419,205,51.22,51,0,50,0,0,4,0
25,26,AK,2011,3,9,-10.7985772358,-6.36089613035,-14.8521384929,0.125102880658,1008.90752351,-9.75770167537,-4.93025140976,-14.0299647566,0.328214455359,0.389194503358,-3.47874905239,Alaska,Level 10,High,2011-03-05,61.370716,-152.404419,205,51.22,51,0,50,0,0,4,0
26,27,AK,2011,3,10,-8.25841121495,-3.13274853801,-12.8675233645,0.353955135773,1003.06983842,-7.59214666161,-2.88047512058,-11.8666305806,0.311584851034,2.54016602082,-23.5231546282,Alaska,Level 7,Moderate,2011-03-12,61.370716,-152.404419,249,46.59,50,0,59,2,0,5,0
27,28,AK,2011,3,11,-8.78604651163,-3.72953488372,-13.3730232558,0.490705882353,994.263392857,-6.0074752524,-1.26416413147,-10.2945050483,0.47811247815,-0.527635296675,6.38906543815,Alaska,Level 6,Moderate,2011-03-19,61.370716,-152.404419,159,37.74,23,0,34,1,0,2,0
28,29,AK,2011,3,12,-2.52555168409,1.70127906977,-6.3738372093,0.276575505351,995.139821429,-5.5249862698,-0.878131468511,-9.82274615841,0.689826946239,6.26049482754,-71.2549702446,Alaska,Level 4,Low,2011-03-26,61.370716,-152.404419,146,37.67,16,0,37,0,0,2,0
29,30,AK,2011,3,13,-4.45989159892,0.104347826087,-8.56363636364,0.791213389121,990.603144654,-4.17801006581,0.255211554744,-8.25068662785,0.893494561672,-1.93433991483,76.5907871541,Alaska,Level 4,Low,2011-04-02,61.370716,-152.404419,114,21.93,8,0,17,0,0,0,0
30,31,AK,2011,4,13,-6.32845528455,-1.58861788618,-10.9804878049,1.20081300813,999.785,-4.67574525745,-0.145137248702,-8.77920758104,0.997965072127,-1.86856368564,41.8970650787,Alaska,Level 4,Low,2011-04-02,61.370716,-152.404419,114,21.93,8,0,17,0,0,0,0
31,32,AK,2011,4,14,-3.3981416957,0.803837209302,-7.08478513357,1.30537634409,990.589982111,-3.7085630554,0.852235097102,-7.95030430408,0.86899327882,2.93031358885,-46.3037733079,Alaska,Level 4,Low,2011-04-09,61.370716,-152.404419,105,17.14,6,0,9,0,0,3,0
32,33,AK,2011,4,15,-4.51649245064,0.0998838559814,-8.48792102207,0.69445754717,1000.1881932,-1.65612403101,2.73699119466,-5.64263879885,0.756379312502,-1.11835075494,32.9106569143,Alaska,Level 1,Minimal,2011-04-16,61.370716,-152.404419,74,12.16,0,0,8,0,0,1,0
33,34,AK,2011,4,16,-0.591162790698,4.0938372093,-5.24802325581,0.275326215896,1006.27504488,-0.122442265619,4.04904002242,-3.89786527969,0.559201893147,3.92532965994,-86.9110200635,Alaska,Level 2,Minimal,2011-04-23,61.370716,-152.404419,68,10.29,3,0,3,0,0,1,0
34,35,AK,2011,4,17,1.88130081301,5.95040650407,-1.74982578397,0.750357142857,997.264042934,1.51276101008,5.49716688451,-2.12700594809,0.680580503554,2.47246360371,-418.237352318,Alaska,Level 1,Minimal,2011-04-30,61.370716,-152.404419,47,0.0,0,0,0,0,0,0,0
35,36,AK,2011,4,18,2.73658536585,6.05203252033,-0.105691056911,0.516666666667,1008.1775,2.43625182445,6.37268657868,-1.06497096261,0.742287871736,0.855284552846,45.4624027658,Alaska,Level 1,Minimal,2011-05-07,61.370716,-152.404419,46,13.04,4,0,1,0,0,1,0
36,37,AK,2011,5,18,2.02432065217,5.89239130435,-1.40448369565,1.1799719888,1000.96367432,3.66569406305,7.58810820848,0.140886646179,0.752109300307,-0.71226471368,-26.02749845,Alaska,Level 1,Minimal,2011-05-07,61.370716,-152.404419,46,13.04,4,0,1,0,0,1,0
37,38,AK,2011,5,19,3.10280046674,7.595915986,-0.999883313886,0.522155688623,1005.82140288,5.29442562857,9.61838496212,1.3533849918,0.762123058169,1.07847981457,53.2761355476,Alaska,Level 1,Minimal,2011-05-14,61.370716,-152.404419,47,0.0,0,0,0,0,0,0,0
38,39,AK,2011,5,20,6.79906976744,10.8120930233,3.07360465116,0.789642857143,997.118996416,7.34274219354,12.0124139254,3.12618280733,0.537675134345,3.6962693007,119.126877165,Alaska,Level 1,Minimal,2011-05-21,61.370716,-152.404419,42,0.0,0,0,0,0,0,0,0
39,40,AK,2011,5,21,9.25151162791,14.1731395349,4.74430232558,0.556721698113,1001.02951699,8.92286863512,13.580643601,4.8957335816,0.683459331966,2.45244186047,36.070255849,Alaska,Level 1,Minimal,2011-05-28,61.370716,-152.404419,21,0.0,0,0,0,0,0,0,0
40,41,AK,2011,5,22,10.2175869121,15.4685071575,5.68670756646,0.282180293501,1004.25714286,9.44569120487,14.0684449677,5.5397888648,0.641847434249,0.966075284158,10.4423506451,Alaska,Level 1,Minimal,2011-06-04,61.370716,-152.404419,16,0.0,0,0,0,0,0,0,0
41,42,AK,2011,6,22,9.42330623306,13.8688346883,6.0783197832,1.10529247911,998.143333333,9.498493251,13.8407521121,5.88628370594,0.740030975863,-0.794280679003,-7.77366207735,Alaska,Level 1,Minimal,2011-06-04,61.370716,-152.404419,16,0.0,0,0,0,0,0,0,0
42,43,AK,2011,6,23,8.89036004646,12.7632984901,5.64982578397,0.623195266272,1005.62415027,9.71023024392,13.7621136948,6.35527541898,0.834539346668,-0.532946186605,-5.65561782058,Alaska,Level 1,Minimal,2011-06-11,61.370716,-152.404419,18,0.0,0,0,0,0,0,0,0
43,44,AK,2011,6,24,9.46271981243,13.2623681125,6.13028169014,0.949455864571,1000.31523297,10.2358148118,14.1674287677,6.95648923166,0.818363698801,0.572359765969,6.43798184751,Alaska,Level 1,Minimal,2011-06-18,61.370716,-152.404419,17,0.0,0,0,0,0,0,0,0
44,45,AK,2011,6,25,11.0645348837,15.1539534884,7.5626744186,0.660213776722,1002.50663082,10.5355825238,14.4148155273,7.34769132225,0.983685571888,1.60181507129,16.9276392311,Alaska,Level 1,Minimal,2011-06-25,61.370716,-152.404419,12,0.0,0,0,0,0,0,0,0
45,46,AK,2011,6,26,11.5256445047,15.4900949796,8.48317503392,1.04058988764,993.720127119,10.8957766966,14.8304297928,7.72738779948,1.09191159383,0.461109621028,4.16745598323,Alaska,Level 1,Minimal,2011-07-02,61.370716,-152.404419,12,0.0,0,0,0,0,0,0,0
46,47,AK,2011,7,26,10.0894308943,13.7528455285,7.21463414634,1.28448275862,992.343037975,11.0785039569,14.9161236637,8.02708134437,1.12437014005,-1.43621361044,-12.4610264515,Alaska,Level 1,Minimal,2011-07-02,61.370716,-152.404419,12,0.0,0,0,0,0,0,0,0
47,48,AK,2011,7,27,10.9034965035,14.9248251748,7.64906759907,1.38235995232,999.934954955,11.2143241392,15.1759013207,8.00695931486,1.12716099946,0.814065609188,8.06849878566,Alaska,Level 1,Minimal,2011-07-09,61.370716,-152.404419,10,0.0,0,0,0,0,0,0,0
48,49,AK,2011,7,28,11.7954439252,15.496728972,8.76144859813,0.790047961631,1001.83327338,11.7727803691,15.7753643572,8.53873682478,1.17757645439,0.891947421737,8.1803797658,Alaska,Level 1,Minimal,2011-07-16,61.370716,-152.404419,10,0.0,0,0,0,0,0,0,0
49,50,AK,2011,7,29,12.0689252336,16.5292056075,8.40268691589,1.05175332527,999.185790409,12.0447546039,15.9997933094,8.91417484305,1.14077883919,0.273481308411,2.31853341125,Alaska,Level 1,Minimal,2011-07-23,61.370716,-152.404419,10,0.0,0,0,0,0,0,0,0
50,51,AK,2011,7,30,12.323255814,16.1506976744,9.34174418605,1.48614457831,998.071735242,11.9160404415,15.822797037,8.89436734278,1.53140029472,0.254330580309,2.10731755633,Alaska,Level 1,Minimal,2011-07-30,61.370716,-152.404419,20,0.0,0,0,0,0,0,0,0
51,52,AK,2011,8,33,11.6360465116,15.53,8.56151162791,1.79746376812,1000.39103943,10.8483979186,14.6944773424,7.77745383517,2.03840140034,1.07923626716,10.2231284087,Alaska,Level 1,Minimal,2011-08-20,61.370716,-152.404419,11,0.0,0,0,0,0,0,0,0
52,53,AK,2011,8,34,10.4076201641,13.9030516432,7.67300469484,3.54463414634,987.676660682,10.6333723122,14.4986882633,7.58239282622,2.2684293775,-1.2284263475,-10.5570766349,Alaska,Level 1,Minimal,2011-08-27,61.370716,-152.404419,13,0.0,0,0,0,0,0,0,0
53,54,AK,2011,8,35,10.7931147541,15.006557377,7.30163934426,1.4568296796,1000.68096447,10.0857375804,13.8242396052,7.12308259719,2.81037038991,0.385494589972,3.70396482474,Alaska,Level 1,Minimal,2011-09-03,61.370716,-152.404419,15,0.0,0,0,0,0,0,0,0
54,55,AK,2011,9,35,9.69670781893,13.5551440329,6.79341563786,2.27478991597,1000.86305732,9.85166064626,13.7032150665,6.80675002813,2.30720464179,-1.09640693517,-10.1583922727,Alaska,Level 1,Minimal,2011-09-03,61.370716,-152.404419,15,0.0,0,0,0,0,0,0,0
55,56,AK,2011,9,36,9.4455075846,12.8322053676,6.72427071179,3.96522781775,991.308892922,9.11938079629,12.7725397176,6.25930186454,2.55848635232,-0.251200234333,-2.590572378,Alaska,Level 1,Minimal,2011-09-10,61.370716,-152.404419,29,0.0,0,0,0,0,0,0,0
56,57,AK,2011,9,37,9.47131242741,13.4189534884,6.4076744186,1.53197115385,999.114285714,7.96352556049,11.587794407,5.07379679228,2.29497472465,0.0258048428126,0.273196994248,Alaska,Level 1,Minimal,2011-09-17,61.370716,-152.404419,27,7.41,0,0,2,0,0,0,0
57,58,AK,2011,9,38,7.86399535424,11.2838559814,5.1118466899,2.46195652174,983.271143376,6.62776269943,10.3037489131,3.65325543012,1.66725210756,-1.60731707317,-16.9703732771,Alaska,Level 2,Minimal,2011-09-24,61.370716,-152.404419,46,0.0,0,0,0,0,0,0,0
58,59,AK,2011,9,39,5.07328687573,8.8161627907,2.05139534884,1.22074340528,992.929528986,5.01908663936,8.53750585714,2.10923156231,1.55767249276,-2.79070847851,-35.4871582803,Alaska,Level 1,Minimal,2011-10-01,61.370716,-152.404419,57,1.75,0,0,1,0,0,0,0
59,60,AK,2011,10,40,4.10245614035,7.69602339181,1.04210526316,1.4543373494,991.945985401,3.5782632394,6.90367636471,0.776094451244,1.41108506135,-0.970830735375,-19.1361292818,Alaska,Level 1,Minimal,2011-10-08,61.370716,-152.404419,54,0.0,0,0,0,0,0,0,0
60,61,AK,2011,10,41,3.03660818713,6.35398126464,0.231578947368,1.09365269461,996.58584392,2.48775801292,5.52751357401,-0.155795083639,1.7675760393,-1.06584795322,-25.980727563,Alaska,Level 1,Minimal,2011-10-15,61.370716,-152.404419,37,2.7,0,0,1,0,0,0,0
61,62,AK,2011,10,42,2.10070175439,4.7485380117,-0.220701754386,1.87560679612,995.637818182,0.910517961571,3.78175975858,-1.69105039672,1.9753089824,-0.935906432749,-30.8207834226,Alaska,Level 1,Minimal,2011-10-22,61.370716,-152.404419,59,1.69,0,0,0,0,0,1,0
62,63,AK,2011,10,43,0.711265969803,3.31151162791,-1.6761627907,2.64670731707,989.164,-0.730747906351,2.14102867006,-3.43969716608,2.21556106299,-1.38943578458,-66.1415063648,Alaska,Level 1,Minimal,2011-10-29,61.370716,-152.404419,40,2.5,0,0,1,0,0,0,0
63,64,AK,2011,10,44,-2.20650406504,0.713008130081,-5.09891598916,2.28526912181,988.403829787,-2.41178682219,0.644209219648,-5.40068275432,2.1502179764,-2.91777003484,-410.222077074,Alaska,Level 1,Minimal,2011-11-05,61.370716,-152.404419,60,1.67,0,0,1,0,0,0,0
64,65,AK,2011,11,44,-3.52845528455,-0.208943089431,-6.76300813008,2.05466101695,998.652681388,-4.93561147315,-1.67268383884,-8.08781921283,1.8339793224,-1.32195121951,59.9115696389,Alaska,Level 1,Minimal,2011-11-05,61.370716,-152.404419,60,1.67,0,0,1,0,0,0,0
65,66,AK,2011,11,45,-4.62345390898,-1.23873978996,-8.06464410735,1.61423444976,993.810889292,-7.92009980928,-4.59824895548,-11.1225236268,1.41779330686,-1.09499862443,31.0333711533,Alaska,Level 1,Minimal,2011-11-12,61.370716,-152.404419,47,2.13,0,0,1,0,0,0,0
66,67,AK,2011,11,46,-9.38403263403,-5.95606060606,-12.4247086247,1.38175270108,998.066850829,-10.2242055003,-6.84824895548,-13.4895764723,1.2244875844,-4.76057872505,102.965852342,Alaska,Level 1,Minimal,2011-11-19,61.370716,-152.404419,47,0.0,0,0,0,0,0,0,0
67,68,AK,2011,11,47,-14.1444574096,-10.9892523364,-17.2377336449,0.620525059666,988.492236599,-10.5335859255,-7.22027132506,-13.7463493297,1.52559702175,-4.76042477554,50.7289878583,Alaska,Level 1,Minimal,2011-11-26,61.370716,-152.404419,37,2.7,0,0,0,0,0,1,0
68,69,AK,2011,11,48,-12.7448780488,-9.20894308943,-16.2312195122,1.28143812709,995.564248705,-9.09155569966,-5.77717691946,-12.4136024061,1.73036717981,1.39957936079,-9.89489607315,Alaska,Level 1,Minimal,2011-12-03,61.370716,-152.404419,48,2.08,0,0,1,0,0,0,0
69,70,AK,2011,12,48,-5.86097560976,-2.72682926829,-9.09173553719,2.81867219917,1000.07405063,-6.69544134727,-3.42173518038,-10.0441982347,2.04395572166,6.88390243902,-54.013089907,Alaska,Level 1,Minimal,2011-12-03,61.370716,-152.404419,48,2.08,0,0,1,0,0,0,0
70,71,AK,2011,12,49,-3.61591173055,-0.183682983683,-7.09372093023,2.20083333333,1004.49112319,-4.83085137787,-1.66456983056,-8.08844734723,2.26856021867,2.24506387921,-38.3052929869,Alaska,Level 1,Minimal,2011-12-10,61.370716,-152.404419,50,0.0,0,0,0,0,0,0,0
71,72,AK,2011,12,50,-4.56,-1.56748538012,-7.76011695906,1.87487922705,993.012115732,-7.14212086309,-3.94697776378,-10.4004086899,1.8255987557,-0.944088269454,26.1092731186,Alaska,Level 1,Minimal,2011-12-17,61.370716,-152.404419,47,0.0,0,0,0,0,0,0,0
72,73,AK,2011,12,51,-5.28651817116,-2.18028169014,-8.40821596244,2.17985611511,988.679491833,-11.1324052255,-8.07339308343,-14.2794374738,1.41205708903,-0.726518171161,15.9324160342,Alaska,Level 1,Minimal,2011-12-24,61.370716,-152.404419,63,0.0,0,0,0,0,0,0,0
73,74,AK,2011,12,52,-15.1060535506,-11.8564610012,-18.339580908,1.04682634731,988.451818182,-14.3069674083,-11.0217695148,-17.599909503,1.36023004713,-9.81953537948,185.746744106,Alaska,Level 1,Minimal,2011-12-31,61.370716,-152.404419,72,1.39,0,0,1,0,0,0,0
74,75,AK,2012,1,1,-17.258248731,-13.3609911055,-21.0420050761,1.66757105943,993.704487179,-16.9422454448,-13.1597981806,-20.5170686955,1.14229298688,2.31880044936,-11.8444839567,Alaska,Level 1,Minimal,2012-01-07,61.370716,-152.404419,95,1.05,0,0,0,0,0,1,0
75,76,AK,2012,1,2,-14.7776232617,-10.6620558376,-18.607721519,1.95595854922,1005.52484076,-16.670587185,-12.7403309675,-20.2476487711,1.21255286661,2.48062546927,-14.3735642471,Alaska,Level 1,Minimal,2012-01-14,61.370716,-152.404419,94,2.13,0,0,1,1,0,0,0
76,77,AK,2012,1,3,-16.1560606061,-11.9268015171,-19.8087121212,0.398975672215,1017.72415254,-16.8084372829,-13.0940890391,-20.1231124144,1.1833489235,-1.37843734437,9.3278690352,Alaska,Level 1,Minimal,2012-01-21,61.370716,-152.404419,88,0.0,0,0,0,0,0,0,0
77,78,AK,2012,1,4,-18.4904161412,-15.0114754098,-21.5321563682,0.827706185567,992.717735043,-16.6136476956,-12.7263479082,-20.0434956311,1.31392942194,-2.33435553518,14.448791646,Alaska,Level 2,Minimal,2012-01-28,61.370716,-152.404419,94,1.06,0,0,0,0,0,1,0
78,79,AK,2012,1,5,-17.8096491228,-14.7760233918,-20.5438596491,1.55075528701,988.741293532,-13.1871795955,-9.43170783043,-16.600257375,1.42297531281,0.680767018429,-3.68172902778,Alaska,Level 1,Minimal,2012-02-04,61.370716,-152.404419,96,4.17,2,0,1,0,0,1,0
79,80,AK,2012,2,5,-13.9984649123,-9.19109131403,-18.289254386,2.47828054299,990.87752809,-9.35705676322,-5.76467857697,-12.7108899621,1.50550892066,3.81118421053,-21.399546865,Alaska,Level 1,Minimal,2012-02-04,61.370716,-152.404419,96,4.17,2,0,1,0,0,1,0
80,81,AK,2012,2,6,-2.45018820577,1.25175879397,-6.03575909661,0.835159235669,997.545243129,-6.70950646495,-3.05379694482,-10.1206276847,1.32034890812,11.5482767065,-82.4967364556,Alaska,Level 1,Minimal,2012-02-11,61.370716,-152.404419,75,0.0,0,0,0,0,0,0,0
81,82,AK,2012,2,7,-3.16992481203,-0.34335839599,-5.97468671679,1.15784061697,993.516806723,-6.0783780956,-2.65961131278,-9.24682402201,0.939123366972,-0.719736606258,29.3747478077,Alaska,Level 1,Minimal,2012-02-18,61.370716,-152.404419,97,4.12,3,0,0,0,0,1,0
82,83,AK,2012,2,8,-7.21944792974,-3.93249686324,-10.1828105395,0.810115236876,999.910947368,-8.53437943126,-5.03589411978,-11.6930895264,0.944106013145,-4.04952311771,127.74823877,Alaska,Level 1,Minimal,2012-02-25,61.370716,-152.404419,116,4.31,3,0,2,0,0,0,0
83,84,AK,2012,2,9,-11.4739514349,-7.61434878587,-14.7940397351,0.953378378378,1002.46529851,-10.6220987295,-6.73921909365,-14.0076885239,0.99347769459,-4.25450350514,58.9311474582,Alaska,Level 1,Minimal,2012-03-03,61.370716,-152.404419,115,11.3,5,0,5,0,0,3,0
84,85,AK,2012,3,9,-12.2741935484,-8.25337243402,-15.8208211144,0.855089820359,998.517821782,-11.803634732,-7.66936726119,-15.3900715314,1.01297953671,-0.800242113509,6.97442479211,Alaska,Level 1,Minimal,2012-03-03,61.370716,-152.404419,115,11.3,5,0,5,0,0,3,0
85,86,AK,2012,3,10,-11.520802005,-7.15665829146,-15.2330827068,1.35532734275,1001.52331933,-11.8352754079,-7.54868494904,-15.6154369189,0.890280313695,0.753391543375,-6.13801257414,Alaska,Level 1,Minimal,2012-03-10,61.370716,-152.404419,112,8.93,5,0,3,0,0,2,0
86,87,AK,2012,3,11,-11.9455919395,-7.65308953342,-15.7123425693,0.888122605364,989.854025424,-10.0628109807,-5.68863131422,-13.9241727431,0.78099259143,-0.424789934534,3.68715593193,Alaska,Level 2,Minimal,2012-03-17,61.370716,-152.404419,101,18.81,11,0,6,0,0,2,0
87,88,AK,2012,3,12,-11.6005141388,-7.13161953728,-15.6955012853,0.46258148631,1005.25031712,-8.40265439417,-3.98829986557,-12.2990890175,0.610822274405,0.345077800729,-2.888745928,Alaska,Level 1,Minimal,2012-03-24,61.370716,-152.404419,123,27.64,14,0,16,0,0,4,0
88,89,AK,2012,3,13,-5.1843358396,-0.813157894737,-9.05576441103,0.417938931298,990.982352941,-5.54552240677,-1.07254943956,-9.53207614806,0.476020922427,6.41617829922,-55.309430448,Alaska,Level 1,Minimal,2012-03-31,61.370716,-152.404419,123,26.02,12,0,15,0,0,5,0
89,90,AK,2012,4,14,-4.88017565872,-0.355332496863,-8.73274780427,0.674646074646,1005.47836134,-2.32807649172,2.0450846639,-6.16412022219,0.498580679054,0.304160180879,-5.86690735881,Alaska,Level 3,Minimal,2012-04-07,61.370716,-152.404419,138,37.68,11,0,29,0,0,12,0
90,91,AK,2012,4,15,-0.517063989962,4.00991217064,-4.64429109159,0.348917197452,1007.74294737,-0.45354641653,3.95006586691,-4.35484703923,0.488750235602,4.36311166876,-89.4048078159,Alaska,Level 5,Low,2012-04-14,61.370716,-152.404419,142,38.03,15,0,23,0,0,16,0
91,92,AK,2012,4,16,1.26926952141,5.33891687657,-2.22367758186,0.552820512821,1002.2105042,1.11956767359,5.41587267534,-2.60312938641,0.558602230454,1.78633351137,-345.47629424,Alaska,Level 4,Low,2012-04-21,61.370716,-152.404419,148,35.81,10,0,20,0,0,23,0
92,93,AK,2012,4,17,2.31378446115,6.80676691729,-1.8186716792,0.37861715749,1002.99388186,1.01370209213,5.16909638706,-2.49214433281,0.631282841001,1.04451493974,82.2926039051,Alaska,Level 3,Minimal,2012-04-28,61.370716,-152.404419,129,41.86,11,0,18,0,0,25,0
